id,name,email,linkedin_url,location,education_level,university,years_experience,previous_company,domain_expertise,technical_background,serial_entrepreneur,created_at
founder_1138,Ronald Jordan,fitzgeralddarren@example.com,https://linkedin.com/in/jordanjermaine,Boston,Master's,Other,14,Microsoft,"['HealthTech', 'EdTech']",True,False,2021-07-28
founder_1139,Robert Cole,benjaminlucas@example.net,https://linkedin.com/in/christopher18,Los Angeles,Bootcamp,,12,Tesla,['AgriTech'],False,True,2020-11-23
founder_1140,Matthew Burton,yanganna@example.com,https://linkedin.com/in/bryan26,San Francisco,Bachelor's,UC Berkeley,2,Consulting,['InsurTech'],False,False,2025-03-14
founder_1141,Michael Daniels,davidhurst@example.org,https://linkedin.com/in/davidsanders,New York,Bootcamp,Other,7,Consulting,['HealthTech'],True,False,2021-08-29
founder_1142,Jillian Armstrong,kweaver@example.com,https://linkedin.com/in/smithlori,Portland,Self-taught,Harvard,11,Consulting,['AgriTech'],False,False,2024-04-07
founder_1143,Ronald Silva DVM,marcthompson@example.org,https://linkedin.com/in/ywilson,Philadelphia,Bachelor's,CMU,20,Tesla,['LegalTech'],False,True,2021-05-23
founder_1144,William Small,kgonzalez@example.org,https://linkedin.com/in/kaitlynkaiser,San Francisco,Bachelor's,,13,Google,['SaaS'],False,True,2019-11-04
founder_1145,Melinda Caldwell,miguelperkins@example.com,https://linkedin.com/in/melissa16,Los Angeles,PhD,CMU,17,Consulting,['E-commerce'],True,False,2021-06-11
founder_1146,Pamela Mendoza,malonecassandra@example.org,https://linkedin.com/in/valeriemorgan,Washington DC,Self-taught,,3,Amazon,"['CleanTech', 'HRTech', 'MarTech']",True,False,2018-12-20
founder_1147,Cory Lewis,iweaver@example.net,https://linkedin.com/in/dominicgarcia,Phoenix,Bachelor's,UC Berkeley,2,Microsoft,"['FoodTech', 'HRTech']",False,True,2021-04-07
founder_1148,Mr. William Gordon,kendrathompson@example.net,https://linkedin.com/in/anthonyedwards,Dallas,Bootcamp,,8,Apple,"['EdTech', 'E-commerce', 'HRTech']",False,False,2015-12-02
founder_1149,Edward Green,autumnthomas@example.net,https://linkedin.com/in/dmorgan,Seattle,Self-taught,CMU,22,Tesla,['AI/ML'],False,False,2020-10-18
founder_1150,Clayton Mccormick,vbeltran@example.com,https://linkedin.com/in/laurieparker,Seattle,PhD,MIT,16,Startup,['IoT'],False,False,2020-09-30
founder_1151,Carl Zimmerman,xrocha@example.com,https://linkedin.com/in/kenneth76,Phoenix,PhD,Caltech,0,Apple,"['LegalTech', 'HRTech']",True,False,2020-07-09
founder_1152,Theresa Norman,mgarcia@example.net,https://linkedin.com/in/pamela15,Denver,Master's,Stanford,9,Google,['HealthTech'],True,False,2020-02-27
founder_1153,Gary Bennett,kevinbrown@example.org,https://linkedin.com/in/lisa47,Phoenix,Bachelor's,Stanford,11,Startup,['FinTech'],True,False,2019-12-04
founder_1154,Timothy Powers,hannahklein@example.net,https://linkedin.com/in/richardpaul,New York,PhD,Other,2,Startup,"['Cybersecurity', 'Blockchain']",False,False,2020-01-25
founder_1155,Jessica Walters,cory28@example.org,https://linkedin.com/in/dkaufman,Washington DC,Self-taught,MIT,8,Google,['CleanTech'],False,False,2023-04-01
founder_1156,Charles Scott,daltonnatalie@example.net,https://linkedin.com/in/chad80,Phoenix,Bachelor's,UC Berkeley,20,Tesla,"['CleanTech', 'MarTech', 'IoT']",False,False,2023-06-13
founder_1157,Amanda Sullivan,qpalmer@example.org,https://linkedin.com/in/pmaxwell,Portland,Master's,Stanford,15,Microsoft,"['InsurTech', 'PropTech', 'LegalTech']",True,False,2024-07-15
founder_1158,Todd Rodriguez,barbaranavarro@example.org,https://linkedin.com/in/bradleycochran,Austin,Master's,UC Berkeley,7,Tesla,"['FoodTech', 'MarTech']",False,False,2015-11-02
founder_1159,Donald Browning,matthew93@example.org,https://linkedin.com/in/goodwinjoshua,Philadelphia,PhD,Harvard,0,Tesla,"['AI/ML', 'HealthTech', 'EdTech']",False,False,2016-05-14
founder_1160,Tanya Mcguire,victoria58@example.org,https://linkedin.com/in/davidhowell,New York,Master's,Harvard,2,Finance,"['FoodTech', 'E-commerce']",True,True,2020-09-01
founder_1161,Jean Acosta,lee34@example.org,https://linkedin.com/in/dereklee,New York,Bootcamp,Caltech,2,Consulting,"['AI/ML', 'FoodTech', 'SaaS']",True,False,2016-07-17
founder_1162,Benjamin Ruiz,icastillo@example.net,https://linkedin.com/in/paulreyes,Dallas,PhD,Harvard,14,Apple,['Blockchain'],False,True,2019-06-06
founder_1163,Isabel Miller,robert67@example.com,https://linkedin.com/in/mariebean,Denver,PhD,Caltech,18,Microsoft,"['AI/ML', 'Blockchain', 'EdTech']",True,False,2022-11-11
founder_1164,Joseph Brown,umayo@example.net,https://linkedin.com/in/swong,Seattle,PhD,CMU,24,Consulting,"['AI/ML', 'PropTech']",True,True,2024-04-21
founder_1165,Michael Meyer,sburke@example.org,https://linkedin.com/in/wmoore,Dallas,Bootcamp,Other,4,Facebook,"['FoodTech', 'EdTech']",False,False,2018-06-09
founder_1166,Taylor James,michelle91@example.net,https://linkedin.com/in/stacyturner,Portland,Bootcamp,CMU,23,Consulting,"['SaaS', 'E-commerce']",False,False,2017-01-05
founder_1167,Steven Donovan,qwatts@example.net,https://linkedin.com/in/barrerajoseph,Boston,Master's,Other,15,Consulting,"['FoodTech', 'FinTech', 'IoT']",True,False,2021-10-27
founder_1168,Derek Young,cmiller@example.net,https://linkedin.com/in/estephens,Chicago,Master's,CMU,7,Consulting,"['HRTech', 'Gaming', 'Blockchain']",True,True,2022-01-04
founder_1169,Kelly Jones,ljones@example.net,https://linkedin.com/in/qgray,Portland,Bachelor's,Other,8,Tesla,"['FinTech', 'Blockchain', 'AI/ML']",False,True,2017-09-20
founder_1170,Rebecca Ramirez,beltranalex@example.com,https://linkedin.com/in/fgonzalez,Washington DC,Self-taught,Harvard,10,Microsoft,['HealthTech'],False,False,2023-08-20
founder_1171,Paul Rodgers,robertdiaz@example.org,https://linkedin.com/in/misty84,Philadelphia,Bootcamp,,8,Finance,"['IoT', 'CleanTech', 'InsurTech']",True,False,2022-09-14
founder_1172,Gail Wilson,yday@example.net,https://linkedin.com/in/jamesrodriguez,San Francisco,PhD,MIT,17,Apple,['FinTech'],True,False,2020-03-07
founder_1173,Nicholas Williams,riceashley@example.net,https://linkedin.com/in/elizabeth93,Nashville,Self-taught,,8,Facebook,"['FinTech', 'SaaS']",True,True,2024-12-13
founder_1174,Karen Bowen,castillonicholas@example.net,https://linkedin.com/in/nicolestevens,Portland,Bachelor's,Stanford,10,Amazon,['AI/ML'],True,False,2020-11-27
founder_1175,Jeffrey Baird,pattonjeffrey@example.net,https://linkedin.com/in/dianeherrera,Los Angeles,Self-taught,Stanford,8,Finance,"['Gaming', 'MarTech', 'HRTech']",False,False,2023-03-05
founder_1176,James Norris,vanessa30@example.org,https://linkedin.com/in/kenneth07,Philadelphia,Bachelor's,,24,Apple,"['EdTech', 'E-commerce']",True,False,2021-07-25
founder_1177,Mr. Matthew Jordan,gallagherethan@example.org,https://linkedin.com/in/toddgreen,Atlanta,Self-taught,CMU,4,Startup,"['Blockchain', 'LegalTech']",True,False,2018-01-25
founder_1178,Robert Graves,grayjulie@example.net,https://linkedin.com/in/oleblanc,San Diego,PhD,,20,Tesla,"['HealthTech', 'Cybersecurity', 'Gaming']",True,False,2019-10-25
founder_1179,Melissa Patton,emilyrobinson@example.com,https://linkedin.com/in/kimberlylong,Denver,Bachelor's,MIT,22,Amazon,"['FinTech', 'AgriTech']",True,False,2022-06-01
founder_1180,Amy Ross,carl68@example.com,https://linkedin.com/in/philiplevine,Portland,Bootcamp,UC Berkeley,7,Amazon,"['FinTech', 'SaaS', 'FoodTech']",True,False,2024-11-23
founder_1181,Fernando Martin,larry02@example.org,https://linkedin.com/in/ericbaker,Philadelphia,Self-taught,,14,Google,"['FoodTech', 'E-commerce']",True,False,2021-02-07
founder_1182,Melissa Rocha,hromero@example.net,https://linkedin.com/in/emurray,Los Angeles,Bootcamp,Other,22,Apple,"['E-commerce', 'CleanTech', 'SaaS']",True,False,2018-10-10
founder_1183,Dr. Michael Pollard,gstephens@example.com,https://linkedin.com/in/qsanchez,Portland,Bootcamp,MIT,12,Apple,['HealthTech'],False,False,2022-09-13
founder_1184,Miguel Parker,mryan@example.org,https://linkedin.com/in/rossdeanna,Atlanta,Self-taught,,9,Tesla,['IoT'],False,False,2020-11-30
founder_1185,Jane Lee,karenduke@example.com,https://linkedin.com/in/nguyenkevin,Phoenix,Self-taught,Stanford,24,Tesla,"['MarTech', 'E-commerce', 'FinTech']",False,False,2023-09-09
founder_1186,Michael Carroll,edwardthompson@example.net,https://linkedin.com/in/hardybradley,Portland,Bootcamp,Stanford,5,Startup,['Blockchain'],True,False,2019-02-07
founder_1187,Marisa Nelson,julie04@example.net,https://linkedin.com/in/ashley01,Los Angeles,PhD,UC Berkeley,21,Tesla,"['MarTech', 'FinTech']",False,False,2022-12-05
founder_1188,Karen Giles,youngdennis@example.org,https://linkedin.com/in/reillygregory,San Francisco,Master's,,12,Consulting,"['HealthTech', 'E-commerce']",True,False,2018-05-31
founder_1189,Brian Thompson,carolyncarr@example.org,https://linkedin.com/in/jenniferlloyd,Boston,PhD,,1,Tesla,['InsurTech'],True,False,2023-09-29
founder_1190,David Bates,rkeller@example.com,https://linkedin.com/in/kimbrenda,Portland,Bootcamp,MIT,14,Startup,['IoT'],True,False,2016-10-02
founder_1191,Jason Barker MD,samueltucker@example.net,https://linkedin.com/in/donaldsonjennifer,San Francisco,Bootcamp,Harvard,0,Finance,"['AI/ML', 'PropTech', 'FinTech']",False,False,2018-08-18
founder_1192,Julia Lyons,thomas70@example.com,https://linkedin.com/in/vallen,Boston,Self-taught,MIT,14,Microsoft,"['InsurTech', 'HRTech']",True,False,2018-03-19
founder_1193,Erika Woods,gibsonpatrick@example.org,https://linkedin.com/in/hallmarc,Phoenix,Bootcamp,CMU,12,Amazon,"['Blockchain', 'CleanTech', 'AI/ML']",False,True,2022-10-03
founder_1194,Jacqueline Smith,olivia33@example.com,https://linkedin.com/in/jjohnson,Los Angeles,PhD,CMU,0,Amazon,"['AgriTech', 'FinTech', 'Gaming']",False,True,2020-02-29
founder_1195,Diane Perez,jasondunn@example.org,https://linkedin.com/in/matthewhickman,Nashville,Bootcamp,,3,Startup,['PropTech'],True,False,2022-07-22
founder_1196,Christopher Morris,kent36@example.com,https://linkedin.com/in/billyjohnson,Seattle,Master's,,20,Google,"['FinTech', 'Cybersecurity']",False,False,2024-01-25
founder_1197,Miss Alexis James,michaelmendoza@example.org,https://linkedin.com/in/amanda21,San Francisco,Master's,,3,Apple,['LegalTech'],True,False,2021-08-27
founder_1198,Ashley Mcdonald,owilliams@example.net,https://linkedin.com/in/zbishop,Boston,Master's,Other,23,Consulting,"['InsurTech', 'CleanTech']",True,True,2015-10-28
founder_1199,Christine Gardner,melanie51@example.net,https://linkedin.com/in/nancy41,Boston,Bachelor's,Other,6,Consulting,['LegalTech'],False,False,2016-12-05
founder_1200,Tony Long,tgutierrez@example.com,https://linkedin.com/in/brandon45,Denver,Bootcamp,,10,Consulting,['EdTech'],True,False,2017-07-03
founder_1201,Anthony Stanley,jordantyler@example.org,https://linkedin.com/in/lucaslisa,Phoenix,Self-taught,,12,Finance,"['SaaS', 'HealthTech', 'LegalTech']",True,False,2015-10-03
founder_1202,Andrew Stein,kevinparker@example.org,https://linkedin.com/in/joshuahernandez,Atlanta,PhD,Other,6,Facebook,['AgriTech'],True,False,2019-01-01
founder_1203,Michael Richard,todd79@example.com,https://linkedin.com/in/qchaney,Atlanta,Master's,,7,Finance,"['Cybersecurity', 'HealthTech', 'InsurTech']",True,False,2016-09-07
founder_1204,Julie Williams,egibbs@example.net,https://linkedin.com/in/kingronald,Los Angeles,Self-taught,Harvard,5,Facebook,['FinTech'],False,False,2024-01-21
founder_1205,Jeffery Webb Jr.,erikabrown@example.org,https://linkedin.com/in/brandy85,Boston,Self-taught,,18,Microsoft,"['HRTech', 'CleanTech']",True,False,2021-08-27
founder_1206,Patricia Villegas,stevenbarry@example.org,https://linkedin.com/in/johnsonscott,Boston,PhD,UC Berkeley,5,Consulting,['Cybersecurity'],False,False,2021-09-06
founder_1207,Kenneth Romero,garciaashley@example.com,https://linkedin.com/in/jenniferspencer,San Francisco,Bootcamp,,10,Finance,"['InsurTech', 'EdTech', 'CleanTech']",False,False,2023-12-04
founder_1208,Margaret Garcia,natalie38@example.net,https://linkedin.com/in/seanwebster,Los Angeles,Self-taught,MIT,2,Consulting,"['CleanTech', 'SaaS', 'Gaming']",False,True,2016-11-19
founder_1209,Austin Johnson,marklewis@example.org,https://linkedin.com/in/amber04,Dallas,Self-taught,Harvard,15,Google,"['FoodTech', 'AgriTech', 'E-commerce']",True,False,2023-07-23
founder_1210,Jonathan Jones,amberhunter@example.net,https://linkedin.com/in/sboone,Nashville,Master's,,9,Facebook,"['LegalTech', 'AI/ML']",False,False,2019-11-13
founder_1211,Colton Keller,justin82@example.net,https://linkedin.com/in/nicholasburke,Seattle,Self-taught,CMU,1,Apple,"['PropTech', 'Blockchain', 'IoT']",False,False,2017-05-09
founder_1212,Barry Miles,vfields@example.net,https://linkedin.com/in/allenjames,Los Angeles,Self-taught,,22,Finance,"['LegalTech', 'PropTech']",False,True,2019-12-31
founder_1213,Taylor Morris,christina41@example.com,https://linkedin.com/in/jeffrey76,Philadelphia,PhD,CMU,0,Apple,['SaaS'],True,True,2024-04-17
founder_1214,Stephanie Allison,sanderson@example.net,https://linkedin.com/in/russellyolanda,Dallas,Master's,UC Berkeley,18,Tesla,['PropTech'],False,False,2022-12-10
founder_1215,Kimberly Boyd,robertsonjohn@example.net,https://linkedin.com/in/kimberly48,Austin,Self-taught,,12,Amazon,"['EdTech', 'HealthTech']",True,False,2022-08-11
founder_1216,John Frey,rogeranderson@example.com,https://linkedin.com/in/christina27,San Diego,Bootcamp,Other,19,Finance,['InsurTech'],False,False,2020-10-05
founder_1217,Bryan Strickland,ewade@example.net,https://linkedin.com/in/cookshane,Austin,PhD,,25,Startup,"['FinTech', 'E-commerce', 'CleanTech']",True,False,2016-02-09
founder_1218,Joel Alvarado,pwilkins@example.net,https://linkedin.com/in/wdiaz,Seattle,Bootcamp,Caltech,25,Amazon,['Gaming'],True,False,2023-12-22
founder_1219,Taylor Martin,jamesmcclain@example.org,https://linkedin.com/in/brewerangela,Phoenix,Master's,Other,10,Apple,['FoodTech'],True,False,2024-07-01
founder_1220,Rickey Wilkinson,serranoashley@example.org,https://linkedin.com/in/brianknight,Philadelphia,Bachelor's,,3,Amazon,['AI/ML'],False,True,2025-05-29
founder_1221,Jesus Foster,brandon65@example.org,https://linkedin.com/in/amy63,Chicago,Master's,,8,Apple,"['Blockchain', 'Gaming']",True,False,2017-08-10
founder_1222,Laura Ray,tylerwilson@example.com,https://linkedin.com/in/lauren05,Boston,Self-taught,,8,Tesla,"['MarTech', 'HealthTech']",False,False,2020-12-26
founder_1223,Travis Robinson,joseph26@example.org,https://linkedin.com/in/igolden,Nashville,Bootcamp,,6,Facebook,"['AgriTech', 'EdTech', 'Blockchain']",False,False,2020-06-06
founder_1224,Arthur Taylor,david63@example.org,https://linkedin.com/in/jmiller,Los Angeles,Master's,MIT,10,Consulting,['SaaS'],True,True,2024-07-23
founder_1225,Brittney Myers,christinaortiz@example.org,https://linkedin.com/in/gonzalesrobert,Miami,Bootcamp,Stanford,4,Apple,['FoodTech'],True,True,2021-04-11
founder_1226,William Mcbride,melissafox@example.com,https://linkedin.com/in/barreraamy,Dallas,Master's,,17,Finance,"['Gaming', 'IoT']",False,True,2023-08-08
founder_1227,Rodney Clark,brownheather@example.org,https://linkedin.com/in/katrinaallen,Los Angeles,Master's,MIT,17,Consulting,"['AI/ML', 'LegalTech', 'E-commerce']",False,False,2017-09-30
founder_1228,Stephen Morris,tracie24@example.net,https://linkedin.com/in/wardmaria,Dallas,Self-taught,,12,Google,['AgriTech'],True,False,2022-10-31
founder_1229,David Jones,jessicacastro@example.com,https://linkedin.com/in/williamsrobin,Atlanta,PhD,Other,1,Facebook,['HRTech'],False,True,2024-11-24
founder_1230,Mary Wright,xroach@example.com,https://linkedin.com/in/colemankelly,Portland,Bootcamp,,6,Finance,['AgriTech'],True,False,2020-10-24
founder_1231,Jesse Williams,brittany76@example.org,https://linkedin.com/in/david19,Phoenix,Bachelor's,Caltech,0,Facebook,"['Cybersecurity', 'AI/ML', 'IoT']",True,False,2017-12-18
founder_1232,Stacey Wilson,kathryn45@example.net,https://linkedin.com/in/murphyalex,Austin,Bootcamp,Harvard,4,Consulting,['FoodTech'],False,False,2020-11-22
founder_1233,Ryan Cook,andrew75@example.org,https://linkedin.com/in/michaelrivera,Austin,Self-taught,MIT,10,Amazon,['E-commerce'],True,False,2016-09-08
founder_1234,Cody Young,daniel36@example.com,https://linkedin.com/in/veronica41,Philadelphia,Master's,,2,Google,"['FoodTech', 'LegalTech']",False,False,2019-12-13
founder_1235,Melissa Logan,eholmes@example.net,https://linkedin.com/in/michael85,Portland,Bootcamp,CMU,3,Microsoft,"['IoT', 'AI/ML', 'CleanTech']",True,True,2018-09-08
founder_1236,Kevin Woods,thompsonlisa@example.net,https://linkedin.com/in/larryrollins,San Francisco,PhD,CMU,24,Finance,"['EdTech', 'InsurTech']",True,False,2018-09-06
founder_1237,Emily Frey,brownjohn@example.net,https://linkedin.com/in/megan85,San Diego,Bootcamp,,24,Tesla,"['Blockchain', 'FinTech']",False,False,2020-03-28
founder_1238,Megan Smith,choitodd@example.net,https://linkedin.com/in/awilliams,Los Angeles,Bootcamp,Stanford,6,Facebook,['AI/ML'],True,False,2016-12-03
founder_1239,Mark Brown,kellycarter@example.org,https://linkedin.com/in/jyoung,Seattle,Bootcamp,,10,Finance,"['EdTech', 'InsurTech']",True,True,2021-04-16
founder_1240,Christopher Williams,barronsean@example.com,https://linkedin.com/in/hramirez,San Francisco,Bachelor's,Other,2,Startup,['Cybersecurity'],True,False,2023-10-27
founder_1241,Michael Nicholson,shafferdavid@example.net,https://linkedin.com/in/mason26,Phoenix,PhD,,0,Microsoft,"['FinTech', 'E-commerce', 'Gaming']",False,True,2019-11-07
founder_1242,Kayla Johnson,millstyler@example.net,https://linkedin.com/in/bsanchez,Dallas,Bachelor's,Caltech,4,Consulting,['AgriTech'],False,False,2018-09-08
founder_1243,Terri King,stephen43@example.org,https://linkedin.com/in/garciaerica,Chicago,Bootcamp,Caltech,13,Amazon,"['LegalTech', 'SaaS']",True,False,2019-06-18
founder_1244,Kathy Bauer,peggy25@example.com,https://linkedin.com/in/laguilar,Washington DC,Bachelor's,Harvard,1,Microsoft,"['PropTech', 'HealthTech', 'E-commerce']",False,False,2021-03-13
founder_1245,Amanda Robinson,georgesavannah@example.com,https://linkedin.com/in/stephen61,Portland,Master's,Stanford,7,Amazon,"['IoT', 'EdTech', 'PropTech']",True,False,2019-10-29
founder_1246,Alexa Hensley,adamsandrew@example.org,https://linkedin.com/in/smithcameron,San Diego,PhD,Caltech,23,Apple,"['LegalTech', 'HealthTech']",True,False,2016-05-07
founder_1247,Justin Patton,jon52@example.org,https://linkedin.com/in/gdavis,Phoenix,Bootcamp,MIT,3,Startup,"['HealthTech', 'FoodTech']",False,False,2020-08-28
founder_1248,Stephen Kirk,matthewhudson@example.org,https://linkedin.com/in/tleblanc,Chicago,Bootcamp,Harvard,4,Facebook,"['Gaming', 'Blockchain']",False,False,2020-04-15
founder_1249,Dr. Sara King,crichards@example.com,https://linkedin.com/in/samantha00,New York,Master's,Caltech,21,Tesla,"['Cybersecurity', 'Blockchain', 'HealthTech']",True,False,2022-06-22
founder_1250,Jacqueline Allen,oconnellmichael@example.net,https://linkedin.com/in/shepherdkevin,Phoenix,Self-taught,Other,20,Facebook,"['PropTech', 'FinTech', 'Cybersecurity']",True,False,2021-02-18
founder_1251,Amy Sanchez,bryan94@example.com,https://linkedin.com/in/sandra56,New York,Master's,Caltech,9,Microsoft,"['AI/ML', 'HRTech']",False,False,2023-08-22
